county;year;crmrte;prbarr;prbconv;prbpris;avgsen;polpc;density;taxpc;west;central;urban;pctmin80;wcon;wtuc;wtrd;wfir;wser;wmfg;wfed;wsta;wloc;mix;pctymle;d82;d83;d84;d85;d86;d87;lcrmrte;lprbarr;lprbconv;lprbpris;lavgsen;lpolpc;ldensity;ltaxpc;lwcon;lwtuc;lwtrd;lwfir;lwser;lwmfg;lwfed;lwsta;lwloc;lmix;lpctymle;lpctmin;clcrmrte;clprbarr;clprbcon;clprbpri;clavgsen;clpolpc;cltaxpc;clmix
99;85;0,013297;0,115152;1,78947;0,323529;5,45;0,001571;0,549898;33,764511;1;0;0;14,2846;232,856918;403,442719;151,223175;278,514587;223,844391;249,410004;425,559998;354,149994;247,119995;0,018519;0,134144;0;0;0;1;0;0;-4,320232;-2,161502;0,581919;-1,128466;1,695616;-6,455763;-0,598022;3,51941;5,450424;6,000034;5,018757;5,62947;5,410951;5,519098;6,053406;5,86972;5,509874;-3,988984;-2,008841;2,659182;-0,121447;-0,021436;0,789559;-0,355276;-0,357225;0,040718;0,14299;2,01983
99;86;0,01858;0,12035;0,781818;0,209302;4,55;0,001748;0,541752;36,574371;1;0;0;14,2846;238,491821;418,060211;162,319794;266,762238;225,140717;237,130005;439,540009;378,670013;276,130005;0,031603;0,131496;0;0;0;0;1;0;-3,985653;-2,117351;-0,246133;-1,563977;1,515127;-6,34914;-0,612948;3,599348;5,474335;6,035625;5,089569;5,586358;5,416726;5,468608;6,085729;5,936665;5,620872;-3,454512;-2,02878;2,659182;0,334579;0,044151;-0,828053;-0,435511;-0,180488;0,106623;0,079937;0,534472
99;87;0,017187;0,153846;1,23438;0,556962;14,75;0,001859;0,547862;39,573483;1;0;0;14,2846;259,784088;417,2099;168,269226;301,573425;247,629089;258,98999;442,76001;387,019989;291,440002;0,019608;0,128947;0;0;0;0;0;1;-4,063631;-1,871803;0,210569;-0,585258;2,691243;-6,287652;-0,601733;3,678159;5,559851;6,033589;5,125565;5,709013;5,511932;5,556789;6,093028;5,958477;5,674834;-3,931826;-2,048353;2,659182;-0,077978;0,245548;0,456702;0,978719;1,176116;0,061488;0,078811;-0,477314
101;81;0,030611;0,173853;0,906667;0,476471;8,14;0,00122;0,901887;21,783041;0;0;0;20,947901;164,66713;261,538452;163,73848;203,577148;173,867233;235,839996;364,959991;240,570007;206;0,093212;0,082363;0;0;0;0;0;0;-3,486383;-1,749545;-0,09798;-0,741348;2,09679;-6,708511;-0,103266;3,081132;5,103926;5,566581;5,09827;5,316045;5,158292;5,463153;5,899788;5,483011;5,327876;-2,372881;-2,496621;3,042038;;;;;;;;
101;82;0,033169;0,183908;0,708333;0,437908;6,53;0,001257;0,91195;23,403196;0;0;0;20,947901;168,101135;266,645111;169,399704;222,631653;187,110184;243,339996;372,920013;253,990005;231,520004;0,113798;0,081373;1;0;0;0;0;0;-3,406152;-1,69332;-0,344841;-0,825746;1,876407;-6,679258;-0,09217;3,152873;5,124566;5,585918;5,132261;5,405519;5,231698;5,49446;5,921364;5,537295;5,444666;-2,17333;-2,508713;3,042038;0,080231;0,056226;-0,246861;-0,084398;-0,220383;0,029253;0,071741;0,199551
101;83;0,028424;0,184366;0,813333;0,370492;6,83;0,001244;0,920755;35,10997;0;0;0;20,947901;178,123764;305,944061;177,438766;232,292465;191,541519;258,51001;385,029999;258,899994;234,350006;0,109051;0,080422;0;1;0;0;0;0;-3,560504;-1,690832;-0,206615;-0,992923;1,921325;-6,689624;-0,082562;3,558485;5,182478;5,723403;5,178626;5,447997;5,255105;5,554935;5,953321;5,556442;5,456816;-2,215937;-2,520465;3,042038;-0,154352;0,002487;0,138226;-0,167177;0,044918;-0,010366;0,405612;-0,042607
101;84;0,030081;0,182151;0,660804;0,43346;6,29;0,001267;0,943396;26,626987;0;0;0;20,947901;195,36441;308,479919;183,012482;255,275696;192,745758;270,470001;411,329987;272,950012;252,740005;0,070064;0,07946;0;0;1;0;0;0;-3,503871;-1,702919;-0,414298;-0,835956;1,838961;-6,671459;-0,058269;3,281925;5,274867;5,731657;5,209554;5,542344;5,261372;5,600161;6,019396;5,609289;5,532362;-2,658351;-2,532499;3,042038;0,056633;-0,012087;-0,207683;0,156968;-0,082364;0,018166;-0,27656;-0,442413
101;85;0,031583;0,159032;0,682065;0,513944;6,3;0,001365;0,967296;30,865131;0;0;0;20,947901;209,12384;349,65036;197,028152;271,037689;199,039932;286,109985;437,51001;308,149994;273,540009;0,064397;0,078466;0;0;0;1;0;0;-3,455121;-1,83865;-0,38263;-0,665641;1,84055;-6,596682;-0,033251;3,429627;5,342927;5,856934;5,283347;5,602258;5,293506;5,656376;6,0811;5,730587;5,611448;-2,742682;-2,545092;3,042038;0,048751;-0,135731;0,031668;0,170315;0,001589;0,074777;0,147702;-0,084331
101;86;0,037707;0,41939;0,246575;0,423611;7,34;0,001381;0,983648;32,66481;0;0;0;20,947901;235,89743;352,969818;202,947662;284,747437;220,165344;306,670013;439,440002;328,440002;292,690002;0,090873;0,077258;0;0;0;0;1;0;-3,277923;-0,868954;-1,400089;-0,85894;1,993339;-6,584955;-0,016487;3,486298;5,463397;5,866383;5,312948;5,651603;5,394379;5,725772;6,085501;5,794354;5,679114;-2,398287;-2,560603;3,042038;0,177198;0,969696;-1,017459;-0,193299;0,152789;0,011727;0,056671;0,344395
101;87;0,04094;0,149936;0,571429;0,473881;9,65;0,0014;0,996226;34,870213;0;0;0;20,947901;245,629837;378,158997;203,154709;307,258545;232,18251;325,029999;459,899994;350,269989;317,119995;0,094472;0,076094;0;0;0;0;0;1;-3,19564;-1,897547;-0,559615;-0,746799;2,266958;-6,570961;-0,003781;3,551633;5,503826;5,935315;5,313968;5,72769;5,447524;5,783917;6,131009;5,858704;5,75928;-2,359455;-2,575779;3,042038;0,082282;-1,028593;0,840474;0,112141;0,273619;0,013993;0,065335;0,038832
105;81;0,062679;0,255328;0,437396;0,465649;7,51;0,001843;1,436293;49,782913;0;1;0;23,549801;230,430359;310,480286;193,162399;225,815857;207,435593;258,369995;296,209991;182,259995;224,539993;0,177711;0,085505;0;0;0;0;0;0;-2,769734;-1,365206;-0,826916;-0,764323;2,016236;-6,296095;0,362066;3,907672;5,439949;5,738121;5,263531;5,41972;5,334821;5,554393;5,691069;5,205434;5,414054;-1,727597;-2,459186;3,159117;;;;;;;;
105;82;0,057928;0,278614;0,523732;0,521875;4,61;0,00177;1,459459;30,131222;0;1;0;23,549801;248,078781;330,584381;203,70842;236,167343;226,652481;266,220001;418,339996;173,020004;246,75;0,118878;0,083837;1;0;0;0;0;0;-2,848546;-1,277928;-0,646775;-0,650327;1,528228;-6,336877;0,378066;3,405562;5,513746;5,800862;5,316689;5,46454;5,423418;5,584323;6,036294;5,153407;5,508376;-2,129661;-2,478885;3,159117;-0,078812;0,087278;0,180141;0,113996;-0,488008;-0,040782;-0,50211;-0,402064
105;83;0,048286;0,266919;0,476673;0,519149;7,6;0,001804;1,482625;29,847198;0;1;0;23,549801;261,40683;358,359344;213,371262;254,452927;216,076065;287,200012;434,940002;187,860001;257,380005;0,131047;0,082359;0;1;0;0;0;0;-3,030607;-1,32081;-0,740925;-0,655564;2,028148;-6,317821;0,393815;3,396091;5,566078;5,881536;5,363034;5,539116;5,37563;5,660179;6,075208;5,235697;5,550554;-2,032198;-2,49667;3,159117;-0,182062;-0,042882;-0,094149;-0,005237;0,49992;0,019056;-0,009471;0,097463
105;84;0,035448;0,3;0,459854;0,486772;4,32;0,001811;1,517375;31,294485;0;1;0;23,549801;266,07608;381,020844;220,483231;273,564453;231,049286;299,200012;422,799988;224,869995;271,109985;0,123872;0,080915;0;0;1;0;0;0;-3,339686;-1,203973;-0,776846;-0,719959;1,463255;-6,313755;0,416982;3,443442;5,583782;5,942854;5,395822;5,611537;5,442631;5,701112;6,046899;5,415523;5,602525;-2,088506;-2,51436;3,159117;-0,309078;0,116837;-0,035922;-0,064395;-0,564893;0,004066;0,047351;-0,056308
105;85;0,044593;0,268571;0,493617;0,49569;6,91;0,001835;1,567568;34,218376;0;1;0;23,549801;270,731567;381,622284;218,417358;291,755554;243,543793;327,459991;443,679993;224,399994;299,950012;0,122514;0,079126;0;0;0;1;0;0;-3,110183;-1,31464;-0,705995;-0,701805;1,93297;-6,300885;0,449525;3,532763;5,601128;5,944431;5,386408;5,675916;5,495297;5,791366;6,095104;5,41343;5,703616;-2,099526;-2,536711;3,159117;0,229503;-0,110667;0,070851;0,018155;0,469714;0,012869;0,089321;-0,01102
105;86;0,050434;0,294377;0,342193;0,495146;6,49;0,001751;1,598456;36,275803;0;1;0;23,549801;299,942596;401,271942;221,893494;307,692322;254,638855;342,959991;449,140015;238,309998;319,290009;0,106003;0,076365;0;0;0;0;1;0;-2,987088;-1,222894;-1,07238;-0,702903;1,870263;-6,347562;0,469038;3,591151;5,703591;5,994639;5,402197;5,7291;5,539846;5,837614;6,107335;5,473572;5,7661;-2,244286;-2,572229;3,159117;0,123095;0,091746;-0,366385;-0,001098;-0,062707;-0,046677;0,058388;-0,144759
105;87;0,051415;0,3814;0,384236;0,38141;8,81;0,001956;1,598456;67,847977;0;1;0;23,549801;314,05954;401,132599;237,85228;323,948639;274,868591;352,079987;463,109985;267,779999;343,130005;0,103681;0,073659;0;0;0;0;0;1;-2,967821;-0,963907;-0,956498;-0,96388;2,175888;-6,236782;0,469038;4,217269;5,749583;5,994292;5,47165;5,780585;5,616293;5,863858;6,137965;5,590166;5,838109;-2,26644;-2,608306;3,159117;0,019266;0,258987;0,115882;-0,260978;0,305625;0,11078;0,626118;-0,022154
107;81;0,043451;0,231735;0,328407;0,565;9,3;0,001571;1,495025;22,941685;0;0;0;39,047798;211,302429;280,087769;166,09465;248,316956;202,62027;284,279999;422,609985;234,229996;233,199997;0,08107;0,086491;0;0;0;0;0;0;-3,136124;-1,462161;-1,113502;-0,57093;2,230014;-6,456221;0,402143;3,132956;5,353291;5,635103;5,112558;5,514706;5,311334;5,64996;6,04645;5,456304;5,451897;-2,512443;-2,44771;3,664787;;;;;;;;
107;82;0,046589;0,225263;0,53271;0,274854;9,31;0,001586;1,495025;31,048422;0;0;0;39,047798;228,225082;294,735626;172,117706;265,155731;213,126328;291,679993;420,790009;247,860001;252,240005;0,108518;0,084503;1;0;0;0;0;0;-3,066386;-1,490487;-0,629778;-1,291515;2,231089;-6,446748;0,402143;3,435548;5,430332;5,686079;5,148179;5,580317;5,361885;5,675657;6,042134;5,512864;5,530381;-2,220838;-2,470965;3,664787;0,069737;-0,028326;0,483724;-0,720586;0,001075;0,009473;0,302593;0,291605
107;83;0,048908;0,246113;0,302419;0,475556;7,33;0,001618;1,507463;25,584583;0;0;0;39,047798;237,175415;310,484253;177,380783;297,799316;222,391754;315,329987;436,579987;253,529999;253,899994;0,116279;0,082502;0;1;0;0;0;0;-3,017816;-1,401965;-1,195942;-0,743271;1,991976;-6,426651;0,410428;3,24199;5,4688;5,738133;5,178299;5,69642;5,40444;5,75362;6,078971;5,535482;5,536941;-2,151762;-2,494929;3,664787;0,04857;0,088522;-0,566164;0,548245;-0,239114;0,020097;-0,193558;0,069076
107;84;0,047976;0,233999;0,341534;0,45339;8,17;0,001608;1,50995;26,099531;0;0;0;39,047798;248,881088;317,746368;185,043579;299,254303;225,570999;322,059998;465,25;267,390015;271,399994;0,117291;0,080501;0;0;1;0;0;0;-3,037061;-1,452438;-1,074308;-0,791003;2,100469;-6,432515;0,412077;3,261917;5,516975;5,761253;5,220592;5,701294;5,418635;5,774738;6,142575;5,588708;5,603594;-2,143098;-2,51948;3,664787;-0,019244;-0,050474;0,121634;-0,047732;0,108493;-0,005864;0,019928;0,008665
107;85;0,045135;0,295413;0,275776;0,495495;6,81;0,001623;1,504975;28,948965;0;0;0;39,047798;257,444183;331,564972;189,161102;318,889984;230,015076;338,73999;476,200012;291,23999;295,23999;0,128364;0,078519;0;0;0;1;0;0;-3,098091;-1,219381;-1,288166;-0,702198;1,918392;-6,423344;0,408776;3,365535;5,550803;5,803824;5,242599;5,764846;5,438145;5,825233;6,165838;5,674148;5,687788;-2,052882;-2,54442;3,664787;-0,06103;0,233057;-0,213858;0,088805;-0,182077;0,009171;0,103617;0,090215
107;86;0,045037;0,306499;0,26988;0,375;7,85;0,001646;1,497512;31,71595;0;0;0;39,047798;276,978271;350,991028;193,607529;325,663208;244,69046;341,910004;467,790009;314,359985;314,600006;0,145032;0,07655;0;0;0;0;1;0;-3,100264;-1,182541;-1,309778;-0,980829;2,060513;-6,40911;0,403805;3,45682;5,623939;5,860761;5,265833;5,785864;5,499994;5,834548;6,148019;5,750539;5,751302;-1,930803;-2,569813;3,664787;-0,002174;0,03684;-0,021612;-0,278631;0,142121;0,014234;0,091285;0,122079
107;87;0,049755;0,212895;0,364353;0,450216;8,47;0,001687;1,502488;53,177959;0;0;0;39,047798;279,421448;350,132629;202,934433;333,918304;276,262909;350,630005;496,75;332,119995;324,970001;0,119128;0,074555;0;0;0;0;0;1;-3,00064;-1,546956;-1,009632;-0,798028;2,136531;-6,384525;0,407122;3,973644;5,632721;5,858312;5,312883;5,810896;5,621353;5,859732;6,208087;5,805496;5,783733;-2,127555;-2,596215;3,664787;0,099624;-0,364415;0,300146;0,182801;0,076017;0,024585;0,516824;-0,196752
109;81;0,014955;0,307573;0,497487;0,414141;9,16;0,001017;1,439597;19,042236;0;1;0;9,68564;201,804367;317,676422;177,716248;227,518967;190,575195;232,419998;377,299988;267,910004;216,360001;0,163669;0,084134;0;0;0;0;0;0;-4,20273;-1,179043;-0,698186;-0,881549;2,214846;-6,890888;0,364363;2,94666;5,307299;5,761034;5,180188;5,427234;5,250047;5,448546;5,933041;5,590651;5,376944;-1,809909;-2,475345;2,270644;;;;;;;;
109;82;0,017482;0,207843;0,471698;0,413333;7,24;0,001074;1,45302;20,60895;0;1;0;9,68564;187,617264;306,330841;185,735519;255,464096;194,634842;233,839996;395,600006;291,450012;231,699997;0,141791;0,084122;1;0;0;0;0;0;-4,046578;-1,570972;-0,751416;-0,883502;1,979621;-6,836309;0,373644;3,025725;5,234404;5,724666;5,224324;5,543082;5,271125;5,454637;5,980403;5,674869;5,445444;-1,953401;-2,475486;2,270644;0,156152;-0,39193;-0,053231;-0,001953;-0,235225;0,054579;0,079066;-0,143492
109;83;0,018975;0,234803;0,527919;0,375;7,85;0,001108;1,463087;27,821327;0;1;0;9,68564;202,429153;305,173401;193,923721;262,866638;213,417465;260,929993;390,730011;288,570007;231,190002;0,135318;0,084021;0;1;0;0;0;0;-3,964633;-1,449008;-0,638812;-0,980829;2,060513;-6,805018;0,380549;3,325803;5,31039;5,72088;5,267465;5,571647;5,36325;5,564252;5,968017;5,664937;5,44324;-2,000128;-2,476687;2,270644;0,081945;0,121964;0,112604;-0,097328;0,080892;0,031291;0,300077;-0,046727
109;84;0,019314;0,221963;0,473684;0,555556;8,89;0,001196;1,493289;24,298746;0;1;0;9,68564;216,076065;299,531158;207,900208;297,941498;223,07692;269,76001;404,440002;299,690002;265,350006;0,142857;0,08402;0;0;1;0;0;0;-3,94692;-1,505245;-0,747215;-0,587786;2,184927;-6,728898;0,400981;3,190425;5,37563;5,702219;5,337058;5,696897;5,407516;5,597533;6,002503;5,702749;5,58105;-1,94591;-2,476702;2,270644;0,017713;-0,056236;-0,108402;0,393043;0,124413;0,07612;-0,135378;0,054218
109;85;0,019947;0,244344;0,518519;0,446429;13,45;0,001083;1,533557;26,426125;0;1;0;9,68564;236,329941;300,601196;213,143021;316,210632;220,002075;283,769989;428,910004;337,290009;279,220001;0,209302;0,083602;0;0;0;1;0;0;-3,914691;-1,409178;-0,656779;-0,806475;2,598979;-6,827947;0,42759;3,274353;5,465229;5,705784;5,361963;5,756409;5,393637;5,648164;6,061247;5,820943;5,632;-1,563975;-2,48169;2,270644;0,032228;0,096066;0,090436;-0,218689;0,414052;-0,099049;0,083928;0,381935
109;86;0,017869;0,34625;0,418773;0,482759;12,73;0,001184;1,553691;27,977898;0;1;0;9,68564;253,244705;326,015198;218,650192;315,153076;227,079193;307,220001;428,019989;375,220001;285,589996;0,072386;0,082029;0;0;0;0;1;0;-4,024705;-1,060594;-0,870426;-0,728238;2,543961;-6,739026;0,440634;3,331415;5,534356;5,786944;5,387473;5,753058;5,425299;5,727564;6,05917;5,927513;5,654557;-2,625741;-2,500686;2,270644;-0,110013;0,348584;-0,213648;0,078237;-0,055018;0,088921;0,057062;-1,061766
109;87;0,0231;0,162769;0,781609;0,411765;9,12;0,00108;1,59396;27,321596;0;1;0;9,68564;270,095062;374,029633;226,488052;335,42038;230,308609;320,200012;453,609985;389,339996;302,929993;0,054241;0,080509;0;0;0;0;0;1;-3,767944;-1,815423;-0,246401;-0,887302;2,21047;-6,830396;0,466221;3,307678;5,598774;5,924335;5,422692;5,815384;5,43942;5,768946;6,117238;5,964453;5,713502;-2,914325;-2,519381;2,270644;0,256761;-0,754829;0,624026;-0,159065;-0,333492;-0,091371;-0,023737;-0,288584
111;81;0,023138;0,321212;0,418868;0,414414;11,96;0,000869;0,819222;18,537491;1;0;0;5,52725;183,514297;461,538452;159,984329;231,189575;173,906006;187,410004;291,149994;255,669998;217,389999;0,145833;0,076299;0;0;0;0;0;0;-3,766288;-1,135654;-0,870199;-0,88089;2,481568;-7,047684;-0,1994;2,919795;5,212293;6,134565;5,075076;5,443238;5,158515;5,233299;5,673839;5,543888;5,381693;-1,925291;-2,573093;1,70969;;;;;;;;
111;82;0,020741;0,244652;0,459016;0,547619;10,09;0,000804;0,823799;18,778097;1;0;0;5,52725;193,827911;492,125977;167,040985;251,711639;186,168106;201,460007;302,079987;276,410004;233,880005;0,1;0,074944;1;0;0;0;0;0;-3,875648;-1,407918;-0,77867;-0,602176;2,311545;-7,12575;-0,193829;2,932691;5,266971;6,198735;5,118239;5,528284;5,22665;5,305591;5,710692;5,621885;5,454808;-2,302585;-2,591017;1,70969;-0,10936;-0,272264;0,091529;0,278714;-0,170023;-0,078065;0,012896;-0,377294
111;83;0,013008;0,352321;0,532934;0,494382;9,07;0,000823;0,826087;19,743139;1;0;0;5,52725;198,057755;518,67218;172,012665;256,410248;200,635971;217,270004;312,970001;279,890015;237,429993;0,11007;0,073638;0;1;0;0;0;0;-4,342214;-1,043213;-0,629358;-0,704447;2,204972;-7,102226;-0,191055;2,982806;5,288558;6,251272;5,147568;5,546779;5,301492;5,381141;5,746108;5,634397;5,469873;-2,206636;-2,608596;1,70969;-0,466566;0,364706;0,149312;-0,102271;-0,106573;0,023523;0,050115;0,095949
111;84;0,012742;0,382979;0,527778;0,515789;7,42;0,000895;0,830664;21,925648;1;0;0;5,52725;203,962708;535,939453;173,981628;260,329193;210,28038;207,880005;333,5;287,970001;257,529999;0,049107;0,072431;0;0;1;0;0;0;-4,362852;-0,959775;-0,63908;-0,662058;2,004179;-7,019078;-0,18553;3,087657;5,317937;6,284021;5,15895;5,561947;5,348442;5,336961;5,809643;5,662856;5,551136;-3,013751;-2,625125;1,70969;-0,020638;0,083437;-0,009722;0,042389;-0,200793;0,083148;0,104851;-0,807114
111;85;0,014476;0,356725;0,568306;0,346154;6,52;0,000959;0,830664;24,462465;1;0;0;5,52725;215,976334;541,819275;176,097397;278,232391;224,942841;224,770004;365,660004;311,630005;278,779999;0,044807;0,071178;0;0;0;1;0;0;-4,235236;-1,03079;-0,565095;-1,060871;1,874874;-6,949151;-0,18553;3,19714;5,375169;6,294932;5,171037;5,628457;5,415846;5,415078;5,901704;5,741817;5,630423;-3,105402;-2,64257;1,70969;0,127616;-0,071015;0,073984;-0,398814;-0,129305;0,069927;0,109483;-0,091651
111;86;0,0171;0,24547;0,66443;0,363636;5,46;0,00093;0,828375;30,433926;1;0;0;5,52725;225,040924;579,975586;176,805206;289,987793;239,693192;254,880005;377,700012;328,309998;292,5;0,059337;0,069863;0;0;0;0;1;0;-4,0687;-1,40458;-0,408826;-1,011602;1,697449;-6,980724;-0,188289;3,415558;5,416282;6,362986;5,175049;5,669839;5,47936;5,540793;5,9341;5,793958;5,678465;-2,824525;-2,661215;1,70969;0,166535;-0,37379;0,15627;0,04927;-0,177426;-0,031573;0,218418;0,280876
111;87;0,018305;0,202112;0,522388;0,542857;11,06;0,001187;0,830664;29,582386;1;0;0;5,52725;245,151443;571,543823;179,503922;327,966614;251,427017;260,350006;384,149994;354,410004;304,910004;0,067633;0,068619;0;0;0;0;0;1;-4,000592;-1,598933;-0,649345;-0,610909;2,403335;-6,736166;-0,18553;3,387179;5,501876;6,348341;5,190197;5,792912;5,527153;5,562027;5,951033;5,870454;5,720016;-2,693661;-2,679186;1,70969;0,068109;-0,194353;-0,240519;0,400693;0,705886;0,244558;-0,028379;0,130864
113;81;0,012142;0,417671;0,201923;0,52381;7,39;0,001707;0,410058;22,300188;1;0;0;2,39865;187,617264;287,562897;130,441269;173,611115;223,325058;195,820007;260,48999;238,639999;172,740005;0,163551;0,096466;0;0;0;0;0;0;-4,411118;-0,873061;-1,599869;-0,646626;2,000128;-6,373223;-0,891457;3,104595;5,234404;5,661442;4,870923;5,156818;5,408628;5,277196;5,562564;5,474956;5,151788;-1,810628;-2,338568;0,874906;;;;;;;;
113;82;0,009353;0,546392;0,141509;0,266667;5,22;0,001495;0,421663;22,333252;1;0;0;2,39865;240,384613;284,900299;142,173004;179,85611;237,367233;202,660004;275,399994;257,549988;191,350006;0,168675;0,09546;1;0;0;0;0;0;-4,672058;-0,604419;-1,955392;-1,321755;1,652497;-6,50593;-0,863548;3,106077;5,48224;5,652139;4,957045;5,192157;5,469608;5,31153;5,618225;5,551214;5,254104;-1,779783;-2,349049;0,874906;-0,260941;0,268643;-0,355523;-0,675128;-0,34763;-0,132707;0,001482;0,030845
113;83;0,011881;0,425703;0,122642;0,307692;6,23;0,001765;0,431335;21,932898;1;0;0;2,39865;174,82518;320,512817;143,563034;201,6129;227,417816;217,100006;282,269989;262,48999;204,330002;0,15814;0,094542;0;1;0;0;0;0;-4,432823;-0,854013;-2,098486;-1,178656;1,829376;-6,339355;-0,840871;3,087988;5,163786;5,769922;4,966774;5,30635;5,426789;5,380358;5,642864;5,570213;5,319736;-1,844278;-2,358713;0,874906;0,239235;-0,249595;-0,143094;0,143099;0,176879;0,166574;-0,018089;-0,064494
113;84;0,011199;0,532;0,225564;0,3;6,56;0,001568;0,441006;32,126644;1;0;0;2,39865;174,82518;325,682373;147,664841;189,393936;227,89061;203,380005;301,070007;271,209991;205,979996;0,25;0,093686;0;0;1;0;0;0;-4,491913;-0,631112;-1,489151;-1,203973;1,880991;-6,458025;-0,818697;3,469686;5,163786;5,785923;4,994945;5,243829;5,428866;5,315076;5,707343;5,602893;5,327779;-1,386294;-2,367804;0,874906;-0,05909;0,222902;0,609334;-0,025317;0,051614;-0,118669;0,381698;0,457983
113;85;0,01155;0,501901;0,19697;0,153846;4,69;0,001537;0,446809;55,255535;1;0;0;2,39865;259,875275;369,230774;157,051285;198,412704;247,881012;246,440002;322,690002;297,459991;202,490005;0,206422;0,092748;0;0;0;1;0;0;-4,461087;-0,689352;-1,624704;-1,871803;1,545433;-6,477897;-0,805625;4,011969;5,560202;5,911422;5,056572;5,290349;5,512949;5,507119;5,776692;5,69528;5,31069;-1,577833;-2,377874;0,874906;0,030826;-0,058241;-0,135553;-0,66783;-0,335558;-0,019872;0,542283;-0,191538
113;86;0,011138;0,233463;0,866667;0,346154;7,46;0,001517;0,446809;58,842144;1;0;0;2,39865;223,613602;415,384613;156,92308;222,504761;259,164673;287,420013;344,970001;331,600006;219,160004;0,088983;0,092241;0;0;0;0;1;0;-4,497384;-1,454732;-0,1431;-1,060871;2,009555;-6,491113;-0,805625;4,074858;5,40992;6,029205;5,055756;5,404949;5,557464;5,660944;5,843457;5,803929;5,389802;-2,419309;-2,383349;0,874906;-0,036296;-0,765379;1,481603;0,810932;0,464123;-0,013216;0,06289;-0,841477
113;87;0,014207;0,179878;0,220339;0,461538;6,39;0,001516;0,448743;40,801422;1;0;0;2,39865;244,755249;412,087921;154,209;256,410248;265,130096;291,100006;337,089996;374,109985;246,649994;0,051282;0,091718;0;0;0;0;0;1;-4,254014;-1,715477;-1,512588;-0,773191;1,854734;-6,49168;-0,801305;3,708717;5,500259;6,021237;5,038309;5,546779;5,580221;5,673667;5,82035;5,92455;5,50797;-2,970415;-2,389035;0,874906;0,24337;-0,260745;-1,369488;0,287681;-0,154821;-0,000567;-0,366141;-0,551105
115;81;0,005357;0,3125;2,8;0,357143;25,83;0,008704;0,381375;22,997686;1;0;0;1,28365;168,350174;321,789764;161,862183;225,464188;151,253235;331,640015;347,369995;229,029999;214,529999;0,230769;0,085625;0;0;0;0;0;0;-5,229435;-1,163151;1,029619;-1,029619;3,251537;-4,743928;-0,963973;3,135394;5,126046;5,773899;5,086745;5,418161;5,018956;5,80405;5,85039;5,433853;5,36845;-1,466337;-2,457777;0,249708;;;;;;;;
115;82;0,00366;1;1,625;0,461538;16,85;0,012809;0,37694;23,710693;1;0;0;1,28365;157,629257;370,428741;154,030075;242,065628;157,444901;345,529999;365,070007;259,839996;209,850006;0,142857;0,083521;1;0;0;0;0;0;-5,610388;0;0,485508;-0,773191;2,824351;-4,357625;-0,975669;3,165926;5,060246;5,914661;5,037148;5,489209;5,059075;5,845079;5,900089;5,560066;5,346393;-1,94591;-2,482659;0,249708;-0,380953;1,163151;-0,544112;0,256428;-0,427186;0,386303;0,030533;-0,479573
115;83;0,001812;2,75;2,27273;0,24;16,07;0,013134;0,374723;26,150427;1;0;0;1,28365;168,177826;395,927612;164,835159;264,771454;175,099625;403,799988;372,540009;260,149994;222,929993;0,219;0,081377;0;1;0;0;0;0;-6,31355;1,011601;0,820982;-1,427116;2,776954;-4,332546;-0,981569;3,263865;5,125022;5,981231;5,104946;5,578867;5,165355;6,00092;5,920344;5,561258;5,406858;-1,518684;-2,50866;0,249708;-0,703163;1,011601;0,335474;-0,653925;-0,047396;0,025078;0,097939;0,427227
115;84;0,001881;1;3;0,583333;8,68;0,015052;0,381375;29,249855;1;0;0;1,28365;161,875168;414,456238;181,441162;278,706787;169,406448;421,070007;399,73999;284,720001;238,529999;0,219;0,07925;0;0;1;0;0;0;-6,275702;0;1,098612;-0,538997;2,161021;-4,196262;-0,963973;3,375875;5,086825;6,026968;5,200932;5,63016;5,132301;6,042799;5,990814;5,651506;5,474495;-1,518684;-2,53515;0,249708;0,037848;-1,011601;0,277631;0,888119;-0,615933;0,136284;0,112009;0
115;85;0,004795;0,888889;1,625;0,461538;7;0,016516;0,381375;30,339867;1;0;0;1,28365;182,25238;460,066254;194,549042;294,778229;201,465195;437,690002;426,779999;304,589996;254,570007;0,5;0,077164;0;0;0;1;0;0;-5,340205;-0,117783;0,485508;-0,773191;1,94591;-4,103443;-0,963973;3,412462;5,205392;6,131371;5,270684;5,686224;5,305617;6,081511;6,056269;5,718966;5,539576;-0,693147;-2,561826;0,249708;0,935497;-0,117783;-0,613104;-0,234194;-0,215111;0,092819;0,036588;0,825536
115;86;0,004752;1;2,55556;0,26087;6,94;0,016895;0,385809;49,721584;1;0;0;1,28365;196,806122;490,384613;211,190613;313,69339;214,000931;461,339996;426,179993;343,609985;268,859985;0,125;0,074833;0;0;0;0;1;0;-5,349221;0;0,938271;-1,343733;1,937302;-4,08071;-0,952412;3,906439;5,282219;6,19519;5,352761;5,748416;5,36598;6,134135;6,054862;5,839507;5,594191;-2,079442;-2,592503;0,249708;-0,009017;0,117783;0,452764;-0,570542;-0,008608;0,022732;0,493977;-1,386294
